TAXKEY,lon,lat
2450135000,-87.93894651898088,43.094407522382895
3513942100,-87.9360493669007,43.054412971564645
2440500000,-87.93472840684615,43.09029760123149
2081074000,-87.96405275236056,43.104893176962605
2130006000,-88.00719381844051,43.10697645808303
2450533000,-87.94306131858453,43.09031655283654
5340042000,-87.94608707447131,42.98330171608691
2130624000,-88.01507874475257,43.107606290953285
5051039000,-87.90692723829332,42.98919713403428
3113462000,-87.93056586124226,43.07433690991179
6680172000,-87.95746188447211,42.93886703098247
5590612000,-88.00887298489037,42.97617354396144
4342304000,-87.94257967044263,43.017773967161894
4331219000,-87.93159966456925,43.02036153754071
2731431000,-87.91513122834681,43.086169893843
1870164000,-88.01143577325688,43.11442386855194
1920424000,-87.95476634481402,43.113485741554335
5511123000,-87.93234908063818,42.97450340647705
6680407000,-87.95641948647597,42.94226037634299
3271061000,-87.9618334397735,43.06475438104018
3562282000,-87.88228520263645,43.05682265472171
4601454110,-87.93324681024971,43.01504747050309
4691431000,-87.9358618908201,43.01001699127645
2300671000,-87.94710000986551,43.09770506794139
5401442100,-87.88237211021828,42.980518698141246
1399920120,-87.97603306156007,43.139481088264155
3020394000,-88.02160349054049,43.07399769081971
3121312000,-87.92214020710112,43.07370397795216
3220289100,-87.91048238277241,43.06178453796788
6429987100,-87.92452061650225,42.94902716952636
2451918000,-87.94242653089684,43.094480047079486
2850880000,-87.94440229120146,43.07575025745682
4710141000,-87.95445894975845,43.00514243348079
5510411000,-87.929908266688,42.978701134534376
1960131000,-87.92341718301466,43.11841727541928
4720161000,-87.95991302992228,43.00686514994235
4960824000,-87.9288116743589,43.00175077665653
5350399000,-87.93585941946452,42.980516764721216
5570842000,-87.99531484351336,42.97704618299722
4050166000,-87.98793162593117,43.03521385820003
0050019000,-88.0173461809505,43.18566288786157
2812060000,-87.89808905272788,43.07627907772369
4060846000,-87.99893868664867,43.03376505117058
2611384000,-88.02953296295314,43.0835870805579
4929993114,-87.96817376954262,42.99906518723761
5251521000,-88.03273677713209,42.98313538021912
1380139000,-87.97527546603894,43.13955319344586
2940375000,-88.03348539160008,43.07594724039604
2880804000,-87.9681961674312,43.080625028194085
2720328100,-87.91885135996382,43.08419495461554
5519908000,-87.9353678752849,42.97960156503828
5821402000,-87.89919674158024,42.96945108729587
4179876000,-88.01871738536941,43.02640048829427
4311058100,-87.91719481466356,43.022378791606215
4891226000,-88.00161028947902,42.99611350656461
3249880110,-87.92959930581061,43.06333279239617
4060534000,-88.0032199092762,43.03478136354132
6259979100,-87.92867507074938,42.956191003264145
2291163000,-87.95876273496269,43.10292876662152
3140333000,-87.89819038557799,43.070455051556706
2480525000,-87.97140672424891,43.09046859414258
5149955110,-87.99718734618405,42.99132615753014
1719584000,-87.96056801640091,43.124632344514275
2130354000,-88.00964684602928,43.11079055694877
2510167000,-88.0038327432874,43.093215226623975
2811228000,-87.8997608800524,43.07880551033456
3101398000,-87.94073675970516,43.07172821230871
3230007100,-87.92302375256133,43.066682693752256
2690326000,-87.9473945568305,43.08575087882912
3520761000,-87.9272738728111,43.05562053144493
4270403100,-87.92365689869105,43.029855869133925
3140142000,-87.89943522826472,43.069797345705005
3301204100,-87.98792944584187,43.0677923712006
2731509000,-87.91439100677559,43.088512262775794
2130267000,-88.01549652661393,43.11059792108672
1780331000,-88.02733279481834,43.12337896149135
2069945000,-87.93838709123975,43.105389217487506
5410089110,-87.87557943092851,42.984654587268984
6900113000,-87.94486779742621,42.93505610776669
5540070000,-87.96532975248195,42.97699898697843
2120023100,-88.00383502200069,43.110614247208304
2610552000,-88.02838652940385,43.085829818631694
4081063000,-88.02499270089113,43.03386366928707
1430486000,-88.01419127800457,43.135619600994346
5521131000,-87.93921930421882,42.97449969367123
2701801000,-87.93917615052096,43.086965008270056
4970251000,-87.92298710569493,43.002583459277155
4061263100,-88.00004150930758,43.031558243085676
5469980000,-87.88689780128375,42.98072993862594
5350363000,-87.93772721366602,42.98091219315617
5800790100,-87.91777359041494,42.96802689335968
1450584000,-88.04276362350339,43.13711032419081
2270152100,-87.98119012976787,43.10361457265695
2310261000,-87.94318969986494,43.10059643089986
6909973120,-87.94150785631679,42.93459089163197
2470560000,-87.95974433818346,43.09160391545581
2320517000,-87.93262615141626,43.10275776402456
3461207000,-87.98492369175563,43.05432684834901
5000015000,-87.90018422425985,42.99632095907016
2451721000,-87.94645872599928,43.09409276935301
2140240000,-88.02173760003501,43.105777855082806
2680512000,-87.96243862949457,43.08279097908284
2801192000,-87.88858317532517,43.07816306338941
4990023000,-87.90606319324613,43.00263003513482
5350003000,-87.934642940275907,42.98256959884883
5270284000,-88.01718249427482,42.98424933940857
2100288000,-87.98281333068944,43.11044801448474
3070482000,-87.97323116026044,43.07196869577199
5810203110,-87.909069308529,42.97142201162863
3040057000,-88.00381661932578,43.07485103931735
5120122000,-87.97732748073942,42.991752567922894
2250130000,-88.00275683116111,43.09887736525604
5010347000,-87.8902013831367,42.99904590572553
5310615000,-87.96830224135036,42.98626189961071
5120148000,-87.97680509338844,42.99234001168834
5261012000,-88.01989052790402,42.98306335139534
4920825000,-87.96979543539874,42.99595381760613
4039992100,-87.96946749381038,43.03674538246876
5301181000,-87.97875367679359,42.98505043044529
5351241000,-87.93785318320923,42.98619690110342
2620327000,-88.01846330492008,43.08555945765887
2881015000,-87.97504835377653,43.080769816682015
3111728000,-87.93471034211414,43.07035843643681
4340456000,-87.93981124597113,43.01839924739749
5030840000,-87.88412719852168,42.99220927854713
3201508000,-87.88870320363252,43.06160520345435
3242612000,-87.9365800928567,43.06515032646944
3461103000,-87.98447737454072,43.05678912753317
5351233000,-87.93181227376871,42.98666033080568
4200036000,-87.98955831587253,43.02568831190323
4610700100,-87.92371050439183,43.01024303373428
5600304000,-88.02472863647145,42.977985855332435
4961713000,-87.93787184549552,43.00233565298976
3160479000,-87.87954163357205,43.071475316114416
5100362000,-87.95708089939707,42.99187919942542
5410019000,-87.87667047827897,42.98673960048231
5821401000,-87.89915004600303,42.969630783421614
2831265000,-87.92146938995458,43.0804386121075
2851414000,-87.94429852906674,43.079912369913295
3070245000,-87.97578744010613,43.068100743475384
4011012100,-87.94877748652777,43.03545320047475
4991806000,-87.90055891836583,43.00223267936657
2090519100,-87.96741533055798,43.106597858189296
2781472000,-87.87096359141854,43.07973139111013
2490738000,-87.98091916956884,43.09692997166288
3100318100,-87.94019722884717,43.0724611379379
1770305000,-88.01998157564844,43.12041037489191
5719993100,-88.00529743091474,42.97340879536511
2130803000,-88.01070624797985,43.10605750550277
5510666000,-87.93713048589004,42.97772123771901
3160602000,-87.88501156448986,43.07175211312424
4331732000,-87.93515857640794,43.01761180182839
4620819000,-87.9116779589422,43.011201558225736
4702815100,-87.94173599075583,43.00826198056546
0790003000,-88.03110736993827,43.16276904396496
5100133000,-87.95706671038592,42.99303100806772
3281644000,-87.9702654775719,43.066551961196566
2840720000,-87.93192880212462,43.07819116285012
2700512000,-87.93802425904235,43.08380663332213
2479877000,-87.96427776517714,43.09488363811688
2900023000,-87.99174569094677,43.082273468208214
4310611000,-87.91218007519333,43.022544606295234
5390113000,-87.88961315274875,42.98682001297679
3250467000,-87.9391022292054,43.063451701467265
3211165000,-87.89985487010046,43.061878667658014
3642730100,-87.94658148903281,43.046487083246205
3670118000,-87.97165186875047,43.046836234247095
5350367000,-87.93773380856626,42.98050751720146
3210826000,-87.90191032157469,43.06482631835558
1840274000,-88.04097586893621,43.11811375645959
2500709000,-87.98779394239395,43.09181038306575
2270545000,-87.9844633118582,43.09932166763998
2452216000,-87.93900035065826,43.09607215895537
2250264000,-88.00469232879233,43.0959937958417
5471224000,-87.89600791755878,42.97963847519714
2140149000,-88.02071346268491,43.10818103906119
3880603000,-87.95549004635184,43.04283963255963
2610030000,-88.03459884120923,43.0859738986172
4702306000,-87.94445615261304,43.00695300626942
4030688000,-87.97732763276214,43.03303215781941
3280641000,-87.96965349807033,43.061513747321754
5359994100,-87.92980527126664,42.984457368345566
2250249000,-88.00596991570293,43.096640058419325
1890942000,-87.98913010942164,43.11645411557134
6690332000,-87.94447841500978,42.942263426834174
1469968200,-88.05229238289704,43.13416567571197
2320539100,-87.93445130283212,43.10337412648818
5340576000,-87.94368755788787,42.98522108247593
4961562100,-87.93166441424673,42.99542467017908
1509970132,-88.0382596642067,43.13137403403204
3632811000,-87.93573562684092,43.05071344235108
4360499000,-87.95800546530873,43.01832881151429
4580012000,-87.95199659053118,43.01634327171343
2281435000,-87.9690263335018,43.09815874156541
4030315000,-87.97710314505035,43.03700601113533
5401207000,-87.88563461280425,42.981891708863074
3080168000,-87.96406982601606,43.07256188994304
1920150000,-87.96191703993752,43.11840235843335
2080021000,-87.96042607730398,43.111725223052986
2660589000,-87.98353630242157,43.08429979497032
4080024000,-88.0246203416928,43.03443836327361
4891276000,-88.00089869326719,42.99752707306777
5290318000,-87.99341223775922,42.98710924304571
0810014000,-88.00827598610776,43.162219224683
4940594100,-87.95757812619387,42.99915081665854
5810348100,-87.90333459677525,42.96683164244881
5360738000,-87.92363335675996,42.98344918651236
1960147000,-87.92609767032265,43.11681508449294
2240195000,-88.01684828023205,43.10102381663818
2830977000,-87.91921333315572,43.078634233191295
4360447000,-87.95915992798834,43.01875523875873
1740125000,-87.98786932456626,43.12541493294009
3140927000,-87.9030776337319,43.07154654973489
5930109000,-87.89685378782191,42.96528357958119
6690447000,-87.9456181340835,42.9426350113808
3080701000,-87.95931420288724,43.07449859491811
4999962000,-87.90663054961774,42.99802280009112
2801249000,-87.89049487017907,43.078607695796
3111740000,-87.93624647691777,43.07124438400424
2060179000,-87.9449801410462,43.10564855367957
3290489000,-87.97948788882844,43.0650015650756
2291155000,-87.95874332525669,43.10385467123473
3990229110,-87.93619936827376,43.035022166444485
3481069000,-87.9590320991334,43.05845528223218
4690652000,-87.93008599210278,43.00486644858432
3460106000,-87.98617509064897,43.05929973578285
3260022000,-87.94825526677702,43.066518294062
3050875000,-87.99672484120808,43.07419032669101
4610104000,-87.92431475367474,43.016318431083285
3980705110,-87.93450459299135,43.03437149689402
2130728000,-88.01185230200211,43.10529835888797
3921529110,-87.90202105022902,43.03823675154311
3070238000,-87.97521919246618,43.06875859518184
3641548000,-87.94183714445332,43.04672265359994
4961447000,-87.93031296260342,42.99577303004046
5331034100,-87.95317172151422,42.98256435353331
2890058000,-87.98476961125546,43.08196144849681
5800417000,-87.91045245157426,42.96663908156032
3270744100,-87.96368757466452,43.0644459215632
2880119000,-87.97129406716826,43.07597724447269
4960618000,-87.93210146065215,43.00207581223129
1379971000,-87.9610429676405,43.136241029642235
2230712000,-88.02604888341119,43.09938433820542
3141131000,-87.9046772196306,43.07450073115351
2840752000,-87.92946873437958,43.07743590041275
1430699000,-88.01082506402652,43.13970766765502
3100576000,-87.94445730533205,43.07485107017616
4190073000,-88.0019645691772,43.02795472129421
4200305000,-87.99453680767559,43.026581005405305
1880071000,-88.00507304200454,43.11797966053945
2610483000,-88.03111901964118,43.087751145916016
3102313000,-87.9451360623614,43.07272286564144
3280919000,-87.97084961392652,43.063353711911155
4341001000,-87.94002448879169,43.023887445742226
4680539000,-87.9189978066433,43.005982902094395
2240329100,-88.01402521958397,43.10384029029259
5330760000,-87.9514555917049,42.98740385863292
0449972100,-87.99753103851647,43.1773047507196
5592011000,-88.0155630235135,42.97442774027237
5592012000,-88.0155630235135,42.97442774027237
0000005314,-88.0155630235135,42.97442774027237
0790183000,-88.0352578986124,43.158791308970066
2670469000,-87.97317751493145,43.08851293935879
1840064000,-88.04479946465649,43.11651673462467
3129947000,-87.92697567244521,43.0714571455764
5080066000,-87.93326385816331,42.9925251531649
2060411000,-87.94116701549264,43.10872782155654
4320289000,-87.9257569490468,43.01890618749654
2880428000,-87.97287590899862,43.0784847796904
3651164100,-87.9555629787597,43.04960797506275
3250729000,-87.94206265577976,43.0668452292412
6239725000,-87.94225800169815,42.95614419767191
4680556000,-87.91957074933339,43.00594100695763
3861346120,-87.97464504260807,43.04403590901671
3061322000,-87.97822157959875,43.07061353950223
2440016000,-87.93512203361801,43.09531976452663
2870723000,-87.95996443960748,43.075937023186746
5301095000,-87.98366976293855,42.98638334778085
2530545000,-88.02596808678823,43.09532885702121
3040159000,-88.00388826659577,43.0727153776566
2060188000,-87.94464977349728,43.10477908254148
3150440000,-87.89063069860129,43.07307838276881
2209999124,-88.0481048361859,43.10451192588946
5381005000,-87.90435904593554,42.98400521854534
2660183000,-87.98282180476959,43.0882665865555
4909884000,-87.996484246797,42.998074422300135
3180141000,-87.87481845667254,43.06708299334924
4901044000,-87.98975624560859,42.998043015113325
1920034000,-87.95904486590017,43.11679709279312
4702808000,-87.94280751957015,43.00827812383736
1740545000,-87.99425957454066,43.12583925918417
3680648000,-87.98557960736137,43.048985708631214
3119987100,-87.93236019216532,43.07158145758483
3030899000,-88.01145141057481,43.0702786960322
4610697000,-87.92370419938796,43.01042410978206
2510320000,-87.99786736896368,43.090971012976
5779998110,-87.94752447323609,42.97284590037046
5470568000,-87.88982427272857,42.973994741418544
1410294000,-88.00068963845699,43.13637835884651
3050477000,-87.99657059643977,43.072040774510725
5811131000,-87.90563234602664,42.96801181644089
1700124000,-87.95267179395685,43.12492974464893
1580403000,-87.96048838114376,43.13021148280144
2810728000,-87.90213949395738,43.08059497733504
5980150000,-87.94124449104278,42.96354534118956
2270362000,-87.97965518025657,43.09871613381704
4589930000,-87.95552179543174,43.01343558693314
2680804000,-87.95802446213261,43.08492522801485
3540091111,-87.90712531371233,43.05871421550738
4331029000,-87.93462840595444,43.02192258542369
1840184000,-88.04359215031731,43.11441371274137
3651365000,-87.95418920055779,43.04762327555672
6230133000,-87.9469308473766,42.95512299927883
2860674000,-87.9547030872045,43.07598546178913
1020558000,-87.96080612689344,43.15150552012251
4969966000,-87.93310365466694,42.99948604484549
5390210000,-87.89104101650906,42.98165492839688
2179987100,-88.05466079508393,43.10921848189462
5800115000,-87.91042922070065,42.971621492336205
2910204000,-88.00536331380053,43.07689165864879
1170562000,-88.02472293697338,43.14816666051109
1909682000,-87.9832446059017,43.117242526518424
2702025000,-87.94152923630881,43.08266349189793
4360066000,-87.95913901656112,43.02184254987515
1439993110,-88.02408693739042,43.134631697717936
4200022000,-87.98901491783488,43.02472009429952
5410822100,-87.87916462823132,42.983081171999515
3650607000,-87.9484583482618,43.053105307388655
3020307000,-88.01837824384349,43.074483109644646
3610306000,-87.91233298359447,43.04918306926186
6699933100,-87.94138981807954,42.9390869345791
5070539000,-87.92706735121021,42.992950592443826
4920530000,-87.9762104126102,42.99820786566298
1410495000,-87.99548403689927,43.13750396737239
2670386000,-87.96805919309642,43.08762302088264
2712535000,-87.93610016895406,43.08758973649175
5360736000,-87.9236294186371,42.98366867261992
4701001000,-87.94221819094028,43.00480948851492
5261343000,-88.02701132046,42.98461443029659
2450502000,-87.94160428092957,43.09150076234878
2890496000,-87.98471794254645,43.07780445482903
2650047000,-87.9898318792712,43.088347479357346
1090141000,-88.03156459540322,43.15193912639074
3470513100,-87.97257930534354,43.05683632163436
4990614000,-87.90263213501888,42.99929651312479
5010396000,-87.89059372804599,42.99883861139497
6240438000,-87.93041858968675,42.953043756068446
4620022100,-87.91433358368609,43.01378513411916
2170095000,-88.04948820270955,43.10686668773065
2299991000,-87.95713867735795,43.09912815683659
5340221000,-87.94197639289777,42.98700930147689
2871902100,-87.96461716670797,43.08035021701082
2230752110,-88.02268069133224,43.09969408905922
2471415000,-87.96568713528863,43.09190071728466
2670325000,-87.97297177404069,43.08913243628279
2430110000,-87.91796676490716,43.09143133842621
1580308000,-87.95928793608671,43.13066484575886
5530107000,-87.956559371833393,42.980872734489076
4999957000,-87.90663847415185,42.99751002804699
5939981000,-87.89870279040699,42.965706929477875
3111243000,-87.9364470639959,43.07432778603629
3190641000,-87.88514405279754,43.06333980691962
5469957000,-87.8867973232001,42.973994497485506
2450526000,-87.9423678961553,43.09041256139196
3020727000,-88.02528303654417,43.06850162036629
1710113000,-87.96308214666854,43.11991327860948
6870235000,-87.91115479242502,42.93205225934857
1859976200,-88.02760105481946,43.11448585674572
3140984100,-87.90608457118786,43.07215514411307
3490320000,-87.95595483523118,43.058788635173805
2530916000,-88.02507650239177,43.093552228731035
1890216220,-87.98822352346549,43.11358928580987
1919838000,-87.96728639089591,43.11454931293955
4090551000,-88.02502712251803,43.03622601380164
5360777000,-87.92557654811463,42.98168164362721
6239954000,-87.9405327092275,42.95872834580982
2841061000,-87.92951036296691,43.076184421306294
5251391000,-88.02875278056,42.98285272800393
1920706000,-87.9590929491191,43.114723759984905
2800403000,-87.89708755518808,43.081564772899426
6430310000,-87.93564633291297,42.951835368383264
4702018100,-87.94316984110652,43.0055074480868
5710566000,-88.00333558709823,42.971887921087145
3270366100,-87.9577558443221,43.063682744354146
2801196000,-87.88857390760026,43.07849224021573
4681269000,-87.92789209176213,43.00736576637112
5121235000,-87.97243792978578,42.989617276366246
5130101000,-87.9787768753755,42.98882274532388
1920772000,-87.96034900393305,43.11244329688965
2530687000,-88.02288612001831,43.0948525347
3240937000,-87.93685632454913,43.06620382917371
3901150000,-87.93547194007996,43.04396929117387
2490731000,-87.98145454601861,43.09693441712733
2480042000,-87.97367330975592,43.095639643701865
1029954100,-87.9637320400752,43.15549754503921
5290889000,-87.99486717686642,42.98503793779103
2940014000,-88.02908823016661,43.07941918867474
5010319000,-87.88771175284545,42.99888110614016
1740620000,-87.99129276130455,43.12437341824188
4050778100,-87.99556185904046,43.03302958088776
5491713100,-87.91645350530462,42.977491650811125
4350318000,-87.95422514287178,43.01878676226868
2801621000,-87.89481564700212,43.08127565281898
2801622000,-87.89481564700212,43.08127565281898
2801623000,-87.89481564700212,43.08127565281898
2801624000,-87.89481564700212,43.08127565281898
2801625000,-87.89481564700212,43.08127565281898
2801626000,-87.89481564700212,43.08127565281898
2801627000,-87.89481564700212,43.08127565281898
2801628000,-87.89481564700212,43.08127565281898
2801629000,-87.89481564700212,43.08127565281898
2801630000,-87.89481564700212,43.08127565281898
2801631000,-87.89481564700212,43.08127565281898
2801632000,-87.89481564700212,43.08127565281898
2801633000,-87.89481564700212,43.08127565281898
2801634000,-87.89481564700212,43.08127565281898
2801635000,-87.89481564700212,43.08127565281898
2801636000,-87.89481564700212,43.08127565281898
2801637000,-87.89481564700212,43.08127565281898
2801638000,-87.89481564700212,43.08127565281898
2801639000,-87.89481564700212,43.08127565281898
2801640000,-87.89481564700212,43.08127565281898
2801641000,-87.89481564700212,43.08127565281898
2801642000,-87.89481564700212,43.08127565281898
2801643000,-87.89481564700212,43.08127565281898
2801644000,-87.89481564700212,43.08127565281898
2801645000,-87.89481564700212,43.08127565281898
2801646000,-87.89481564700212,43.08127565281898
2801647000,-87.89481564700212,43.08127565281898
2801648000,-87.89481564700212,43.08127565281898
2801649000,-87.89481564700212,43.08127565281898
2801650000,-87.89481564700212,43.08127565281898
2801651000,-87.89481564700212,43.08127565281898
2801652000,-87.89481564700212,43.08127565281898
2801653000,-87.89481564700212,43.08127565281898
2801654000,-87.89481564700212,43.08127565281898
2801655000,-87.89481564700212,43.08127565281898
2801656000,-87.89481564700212,43.08127565281898
2801657000,-87.89481564700212,43.08127565281898
2801658000,-87.89481564700212,43.08127565281898
2801659000,-87.89481564700212,43.08127565281898
2801660000,-87.89481564700212,43.08127565281898
2801661000,-87.89481564700212,43.08127565281898
2801662000,-87.89481564700212,43.08127565281898
2801663000,-87.89481564700212,43.08127565281898
2801664000,-87.89481564700212,43.08127565281898
2801665000,-87.89481564700212,43.08127565281898
2801666000,-87.89481564700212,43.08127565281898
2801667000,-87.89481564700212,43.08127565281898
2801668000,-87.89481564700212,43.08127565281898
2801669000,-87.89481564700212,43.08127565281898
2801670000,-87.89481564700212,43.08127565281898
2801671000,-87.89481564700212,43.08127565281898
2801672000,-87.89481564700212,43.08127565281898
2801673000,-87.89481564700212,43.08127565281898
2801674000,-87.89481564700212,43.08127565281898
2801675000,-87.89481564700212,43.08127565281898
2801676000,-87.89481564700212,43.08127565281898
2801677000,-87.89481564700212,43.08127565281898
2801678000,-87.89481564700212,43.08127565281898
2801679000,-87.89481564700212,43.08127565281898
2801680000,-87.89481564700212,43.08127565281898
2801681000,-87.89481564700212,43.08127565281898
2801682000,-87.89481564700212,43.08127565281898
2801683000,-87.89481564700212,43.08127565281898
2801684000,-87.89481564700212,43.08127565281898
2801685000,-87.89481564700212,43.08127565281898
2801686000,-87.89481564700212,43.08127565281898
2801687000,-87.89481564700212,43.08127565281898
2801688000,-87.89481564700212,43.08127565281898
2801689000,-87.89481564700212,43.08127565281898
2801690000,-87.89481564700212,43.08127565281898
2801691000,-87.89481564700212,43.08127565281898
2801692000,-87.89481564700212,43.08127565281898
2801693000,-87.89481564700212,43.08127565281898
2801694000,-87.89481564700212,43.08127565281898
2801695000,-87.89481564700212,43.08127565281898
2801696000,-87.89481564700212,43.08127565281898
2801697000,-87.89481564700212,43.08127565281898
2801698000,-87.89481564700212,43.08127565281898
2801699000,-87.89481564700212,43.08127565281898
2801700000,-87.89481564700212,43.08127565281898
2801701000,-87.89481564700212,43.08127565281898
2801702000,-87.89481564700212,43.08127565281898
2801703000,-87.89481564700212,43.08127565281898
2801704000,-87.89481564700212,43.08127565281898
2801705000,-87.89481564700212,43.08127565281898
2801706000,-87.89481564700212,43.08127565281898
2801707000,-87.89481564700212,43.08127565281898
2801708000,-87.89481564700212,43.08127565281898
2801709000,-87.89481564700212,43.08127565281898
2801710000,-87.89481564700212,43.08127565281898
2801711000,-87.89481564700212,43.08127565281898
2801712000,-87.89481564700212,43.08127565281898
2801713000,-87.89481564700212,43.08127565281898
2801714000,-87.89481564700212,43.08127565281898
2801715000,-87.89481564700212,43.08127565281898
2801716000,-87.89481564700212,43.08127565281898
2801717000,-87.89481564700212,43.08127565281898
2801718000,-87.89481564700212,43.08127565281898
2801719000,-87.89481564700212,43.08127565281898
2801720000,-87.89481564700212,43.08127565281898
2801721000,-87.89481564700212,43.08127565281898
2801722000,-87.89481564700212,43.08127565281898
2801723000,-87.89481564700212,43.08127565281898
2801724000,-87.89481564700212,43.08127565281898
2801725000,-87.89481564700212,43.08127565281898
2801726000,-87.89481564700212,43.08127565281898
2801727000,-87.89481564700212,43.08127565281898
2801728000,-87.89481564700212,43.08127565281898
2801729000,-87.89481564700212,43.08127565281898
2801730000,-87.89481564700212,43.08127565281898
2801731000,-87.89481564700212,43.08127565281898
2801732000,-87.89481564700212,43.08127565281898
2801733000,-87.89481564700212,43.08127565281898
2801734000,-87.89481564700212,43.08127565281898
2801735000,-87.89481564700212,43.08127565281898
2801736000,-87.89481564700212,43.08127565281898
2801737000,-87.89481564700212,43.08127565281898
2801738000,-87.89481564700212,43.08127565281898
2801739000,-87.89481564700212,43.08127565281898
2801740000,-87.89481564700212,43.08127565281898
2801741000,-87.89481564700212,43.08127565281898
2801742000,-87.89481564700212,43.08127565281898
2801743000,-87.89481564700212,43.08127565281898
2801744000,-87.89481564700212,43.08127565281898
2801745000,-87.89481564700212,43.08127565281898
2801746000,-87.89481564700212,43.08127565281898
2801747000,-87.89481564700212,43.08127565281898
2801748000,-87.89481564700212,43.08127565281898
2801749000,-87.89481564700212,43.08127565281898
2801750000,-87.89481564700212,43.08127565281898
2801751000,-87.89481564700212,43.08127565281898
2801752000,-87.89481564700212,43.08127565281898
0000005445,-87.89481564700212,43.08127565281898
3461505000,-87.98380903041058,43.05885143403939
5470911000,-87.89859542438361,42.974319084065215
2280308000,-87.97471943399424,43.10163893046371
3211724000,-87.90562161084532,43.06684683408138
2510114000,-88.0046493199242,43.09209160163966
5340214000,-87.94146129817106,42.98700026086584
5330221000,-87.95547122077565,42.98817596454571
2930524000,-88.02663282407597,43.07817578944801
2701723100,-87.93744253849172,43.0863698639518
3643049000,-87.94050724525748,43.052062617176105
3600012000,-87.90370234053641,43.05194146520619
1400271000,-87.99153909749509,43.13480021693376
2130510000,-88.01164960897958,43.10891807402477
2270150210,-87.98119812531542,43.103274339122585
2060807000,-87.94233154328248,43.11038067341323
3610534000,-87.9153373255257,43.043163412644105
5490837000,-87.91182040686144,42.97815652153962
5320131000,-87.96217136576702,42.98264738408185
2930583000,-88.024582772752,43.08298672919385
3211362000,-87.9061676652815,43.063709842842414
1920767000,-87.96033545321933,43.113026891284875
5471090000,-87.89786946245177,42.97606131123485
2081323000,-87.96170633477054,43.11054981488558
3460301000,-87.97955478822414,43.0554442516074
3461466000,-87.98445745615042,43.05797654321832
2722908000,-87.92616649438493,43.08861307087476
2701411000,-87.93744489379037,43.085006691356845
1200031000,-87.98937008627696,43.143281563183805
2940541000,-88.03354482578872,43.08007223568958
3180115000,-87.87399354560341,43.06710502683432
1170219000,-88.01692034430552,43.14324407949371
4703906000,-87.94410083405549,43.00830433716855
5380631000,-87.90897541543545,42.98491925241123
5330781000,-87.95027393784346,42.98686855051977
5600544000,-88.02174969447763,42.980207086094
2260084000,-87.99523111047291,43.099735167459706
3101206000,-87.94267670073545,43.07219229303997
0400284000,-88.02908207897701,43.170907483122654
3271871000,-87.96017762908595,43.06086559639014
1921213000,-87.96377737477171,43.11894469848022
2510323000,-87.9978687742911,43.09139110541139
2920120000,-88.0165357884946,43.079399365025445
1920516000,-87.95718523422538,43.11512668518918
5619957121,-88.0317164571567,42.97463309459667
6239723000,-87.94225281000985,42.956417709201865
4200730000,-87.99149053668329,43.02875833919202
6439944300,-87.93406968243463,42.94627792515941
5810062000,-87.90850153688655,42.97216192099848
5330333000,-87.95595297780189,42.98453600178736
2710863100,-87.92999525822599,43.08407995803678
3242109000,-87.92908359333082,43.06445736560512
3651360000,-87.95483124160964,43.04754138336865
5049991000,-87.8893461060281,42.995298506244175
5000660100,-87.8914183607203,42.9964490907804
2250751000,-87.99900042197334,43.102501608970435
2721304000,-87.91875349468637,43.08368250127248
3530567000,-87.91371562973133,43.057098370004496
4600405000,-87.93778190368938,43.0165516263827
2940247000,-88.02970950421143,43.07747701438995
2320590000,-87.9344703051984,43.10194690069499
3100826000,-87.93891753853083,43.07470942142411
4589973000,-87.9567610993554,43.013833806452695
5070515000,-87.92829655083713,42.99218598023898
5070190000,-87.92290089548115,42.99304109629289
4080027000,-88.02446488810845,43.03404741685138
2811008000,-87.90111944657683,43.07345005139693
4701801000,-87.94679178547028,43.01026031225419
6420102000,-87.92255716171552,42.949994795615474
7160283000,-87.93836461813805,42.927095803129504
5390521000,-87.89642647622789,42.98555623640618
1880131000,-88.00201751820339,43.1168557284596
4661001130,-87.90436831000758,43.00562406757699
4710682000,-87.95202529272548,43.00417069136553
2710849000,-87.93050547604132,43.08494266827407
5500181000,-87.9220463748631,42.97995357069822
1080384000,-88.01854154408701,43.15145214259359
1170179000,-88.01619954095655,43.14553799998151
3071127000,-87.97144442123628,43.070227408809984
2850415100,-87.93933689075283,43.07994679195421
3061107000,-87.98240806731934,43.069038432252945
5829934100,-87.89537587242015,42.97143935824719
1740755000,-87.99188824422875,43.122070146894
2109977000,-87.9772229154037,43.10746413109148
0709989210,-88.00955709968574,43.16457897141282
3071176000,-87.96900546534609,43.071303006272835
5940336000,-87.90246713827682,42.9656133661834
4702605000,-87.94753712979191,43.004311977499235
2520007100,-88.01633140206637,43.094261638760685
1760322000,-88.00881915328503,43.125713480989674
4189993113,-88.00803557152766,43.02462413604096
4970975000,-87.92040676346964,42.99578028163549
2890923000,-87.97802428142042,43.080589774144926
3650034000,-87.95047924803833,43.04840517469092
5350220000,-87.93186910141453,42.98385729993992
6429952200,-87.92046894462102,42.94733872687357
4331779100,-87.9344948489678,43.020347853651735
3130573000,-87.90895177796733,43.0725121925332
3590612000,-87.89768039657051,43.05252863944017
5280910000,-88.00433754588026,42.98728946230825
3850510000,-87.98151408933214,43.04040389570136
2270022110,-87.977105451382,43.10192508606335
