record_id,taxkey,date_inspection,violations
ORD-19-23938,3091101000,2019-12-18,1
ORD-19-23939,1580481000,2019-12-23,1
ORD-19-23940,3190439000,2019-11-15,5
ORD-19-23942,2722711000,2019-10-17,1
ORD-19-23942,2722711000,2019-12-19,1
ORD-19-23943,2722711000,2019-10-17,1
ORD-19-23943,2722711000,2019-12-19,3
ORD-19-23944,2722711000,2019-10-17,1
ORD-19-23944,2722711000,2019-12-19,5
ORD-19-23947,4040127100,2019-12-26,1
ORD-19-23948,3500890100,2019-12-19,1
ORD-19-23949,0379998112,2019-12-26,6
ORD-19-23950,3250058000,2019-12-26,1
ORD-19-23951,2080600000,2019-12-26,1
ORD-19-23953,4280454100,2019-12-26,1
ORD-19-23954,1741213100,2019-12-26,4
ORD-19-23955,4060937110,2019-12-26,1
ORD-19-23957,5070820000,2019-12-26,1
ORD-19-23959,2700309000,2019-12-26,1
ORD-19-23960,4601573000,2019-12-26,2
ORD-19-23961,5070331000,2019-12-18,1
ORD-19-23964,3910205000,2019-12-26,27
ORD-19-23966,5600140000,2019-12-17,1
ORD-19-23967,3220965000,2019-12-26,2
ORD-19-23968,3900240000,2019-12-26,13
ORD-19-23969,2729998110,2019-09-05,1
ORD-19-23969,2729998110,2019-12-18,2
ORD-19-23970,2080274100,2019-12-26,2
ORD-19-23972,4571352000,2019-12-26,1
ORD-19-23973,5071226000,2019-12-26,4
ORD-19-23975,2821578100,2019-12-26,3
ORD-19-23976,4080314000,2019-12-19,3
ORD-19-23977,1370162000,2019-12-23,1
ORD-19-23978,4960820000,2019-12-26,4
ORD-19-23984,2441044000,2019-12-18,2
ORD-19-23989,3891911100,2019-12-23,4
ORD-19-23990,3250680100,2019-12-20,1
ORD-19-23991,5120112000,2019-12-23,1
ORD-19-23992,2290633111,2019-12-20,1
ORD-19-23993,4280506121,2019-12-20,1
ORD-19-23994,2291001000,2019-11-24,2
ORD-19-23995,3210906000,2019-12-23,4
ORD-19-23997,5080303000,2019-12-27,1
ORD-19-23999,2290989000,2019-12-18,2
ORD-19-24001,3470711000,2019-12-26,5
ORD-19-24003,5010422000,2019-12-27,1
ORD-19-24004,5511312000,2019-12-27,1
ORD-19-24005,3030501000,2019-12-27,1
ORD-19-24006,4960819000,2019-12-19,6
ORD-19-24007,1779981130,2019-12-18,4
ORD-19-24009,3131628100,2019-12-18,1
ORD-19-24010,4990252110,2019-12-23,1
ORD-19-24011,4960142000,2019-12-23,8
ORD-19-24012,3131916111,2019-11-14,1
ORD-19-24012,3131916111,2019-12-19,1
ORD-19-24013,4970268000,2019-12-19,5
ORD-19-24017,4611345000,2019-02-06,6
ORD-19-24017,4611345000,2019-12-18,2
ORD-19-24018,4601197000,2019-12-19,2
ORD-19-24019,6719978110,2019-12-23,1
ORD-19-24020,5810245100,2019-11-13,1
ORD-19-24020,5810245100,2019-12-10,2
ORD-19-24021,4611186000,2019-12-17,5
ORD-19-24022,5810622000,2019-11-07,1
ORD-19-24022,5810622000,2019-12-18,4
ORD-19-24024,3632555000,2018-10-02,10
ORD-19-24024,3632555000,2019-12-26,11
ORD-19-24025,4611186000,2019-12-17,5
ORD-19-24026,4680543000,2019-12-23,13
ORD-19-24027,5940393000,2019-12-03,1
ORD-19-24028,1909780000,2019-12-26,8
ORD-19-24029,5810901110,2019-12-04,1
ORD-19-24031,3501324000,2019-12-27,2
ORD-19-24032,6870111000,2019-12-20,6
ORD-19-24034,3560182000,2019-12-19,1
ORD-19-24035,2310493000,2019-12-27,2
ORD-19-24046,4280214100,2019-12-18,1
ORD-19-24047,3979998100,2019-12-18,1
ORD-19-24048,4320966000,2019-03-21,1
ORD-19-24048,4320966000,2019-12-19,1
ORD-19-24049,3090911000,2019-12-27,3
ORD-19-24050,3970117130,2019-12-19,1
ORD-19-24051,2701842000,2019-12-26,1
ORD-19-24053,1709983000,2019-12-27,1
ORD-19-24054,2710474000,2019-12-26,1
ORD-19-24055,3470721000,2019-12-27,1
ORD-19-24056,6909917000,2019-12-20,4
ORD-19-24057,5400619100,2019-12-27,1
ORD-19-24058,1089988000,2019-12-27,1
ORD-19-24059,2111017000,2019-12-27,2
ORD-19-24064,4661552000,2019-12-23,3
ORD-19-24065,4061633000,2019-12-26,3
ORD-19-24066,2420431000,2019-12-20,2
ORD-19-24067,3151521000,2019-12-23,2
ORD-19-24070,5040874000,2019-12-18,1
ORD-19-24072,4012172000,2019-12-20,1
ORD-19-24075,2310570000,2019-12-26,2
ORD-19-24076,4700077000,2019-12-23,7
ORD-19-24078,4700209000,2019-12-30,1
ORD-19-24079,2509998000,2019-12-30,1
ORD-19-24080,2822501100,2019-12-30,1
ORD-19-24081,2860448000,2019-12-26,1
ORD-19-24082,4000971000,2019-12-30,1
ORD-19-24083,5590005000,2019-12-27,2
ORD-19-24084,6260312000,2019-12-30,1
ORD-19-24086,2670357000,2019-12-30,5
ORD-19-24089,2490841000,2019-12-30,1
ORD-19-24090,4320083000,2019-04-04,1
ORD-19-24090,4320083000,2019-12-23,2
ORD-19-24091,3590804000,2019-12-04,1
ORD-19-24091,3590804000,2019-12-23,1
ORD-19-24093,3590277000,2019-12-23,1
ORD-19-24094,3590280110,2019-12-16,1
ORD-19-24094,3590280110,2019-12-23,1
ORD-19-24095,3930101000,2019-12-23,2
ORD-19-24096,6909973120,2019-12-20,1
ORD-19-24097,6250161000,2019-12-30,2
ORD-19-24098,2479898000,2019-12-26,1
ORD-19-24099,6250161000,2019-12-30,1
ORD-19-24100,3109948110,2019-12-27,4
ORD-19-24101,1710551000,2019-12-30,3
ORD-19-24103,1190013000,2019-12-30,2
ORD-19-24104,5580703000,2019-12-30,1
ORD-19-24106,2700711000,2019-12-27,5
ORD-19-24109,4310221100,2019-12-03,1
ORD-19-24109,4310221100,2019-12-20,3
ORD-19-24113,4311003000,2019-10-28,1
ORD-19-24113,4311003000,2019-12-20,2
ORD-19-24114,0310107000,2019-12-30,2
ORD-19-24115,4310106000,2019-10-04,1
ORD-19-24115,4310106000,2019-12-20,2
ORD-19-24117,4611456111,2019-12-23,1
ORD-19-24121,0310103100,2019-12-30,4
ORD-19-24126,5340601000,2019-12-30,1
ORD-19-24127,6230914000,2019-12-20,2
ORD-19-24128,5120242000,2019-12-30,1
ORD-19-24129,6230911000,2019-12-20,4
ORD-19-24130,2460003100,2019-12-30,1
ORD-20-00007,3170373000,2019-12-30,4
ORD-20-00008,3220722000,2019-12-30,5
ORD-20-00014,4940107000,2019-12-27,2
ORD-20-00017,4280444000,2019-11-01,1
ORD-20-00017,4280444000,2020-01-02,2
ORD-20-00018,3550468000,2018-02-28,1
ORD-20-00018,3550468000,2019-12-26,1
ORD-20-00020,3550470000,2018-02-28,1
ORD-20-00020,3550470000,2019-12-26,1
ORD-20-00025,4711059000,2019-12-30,12
ORD-20-00027,2500088000,2019-12-27,2
ORD-20-00029,2850108100,2019-12-23,1
ORD-20-00030,2712209000,2019-11-18,2
ORD-20-00030,2712209000,2019-12-23,2
ORD-20-00031,3551491000,2018-03-02,1
ORD-20-00031,3551491000,2019-12-27,1
ORD-20-00032,3560510000,2018-03-02,1
ORD-20-00032,3560510000,2019-12-27,1
ORD-20-00033,3560508000,2018-03-02,1
ORD-20-00033,3560508000,2019-12-27,1
ORD-20-00034,3550247000,2018-03-02,1
ORD-20-00034,3550247000,2019-12-27,1
ORD-20-00038,4601126100,2019-12-27,4
ORD-20-00039,3220624000,2020-12-23,1
ORD-20-00040,6909859400,2019-12-26,2
ORD-20-00041,3590022000,2019-12-05,1
ORD-20-00041,3590022000,2019-12-30,5
ORD-20-00042,4040610100,2019-12-30,1
ORD-20-00044,3560503000,2019-12-30,1
ORD-20-00047,6239833000,2020-01-02,1
ORD-20-00048,4310107100,2019-12-27,1
ORD-20-00050,0320143100,2020-01-02,1
ORD-20-00051,2310493000,2019-12-27,9
ORD-20-00052,4350268000,2019-12-30,9
ORD-20-00053,4729986000,2019-12-30,2
ORD-20-00054,5380963000,2019-12-27,4
ORD-20-00055,4601118110,2020-01-02,4
ORD-20-00056,3061396000,2019-12-27,3
ORD-20-00057,2810951000,2020-01-02,1
ORD-20-00060,5560012000,2020-01-02,15
ORD-20-00061,1550301000,2020-01-02,2
ORD-20-00062,2830259000,2020-01-02,1
ORD-20-00063,2120714000,2019-12-26,2
ORD-20-00064,1860551100,2020-01-02,2
ORD-20-00066,2459989000,2020-01-02,2
ORD-20-00075,5269973210,2020-01-02,3
ORD-20-00079,3560611100,2020-01-02,1
ORD-20-00080,4320293000,2020-01-03,1
ORD-20-00088,2840534000,2019-12-30,4
ORD-20-00091,3560287000,2017-11-16,1
ORD-20-00091,3560287000,2017-12-05,3
ORD-20-00091,3560287000,2020-01-02,1
ORD-20-00096,2870401000,2020-01-03,1
ORD-20-00097,3591451100,2019-12-17,1
ORD-20-00099,4601301000,2019-12-06,1
ORD-20-00104,3280608000,2020-01-03,1
ORD-20-00105,3280601000,2020-01-02,1
ORD-20-00106,0310431000,2020-01-03,2
ORD-20-00107,3140127000,2019-10-23,2
ORD-20-00107,3140127000,2019-12-17,1
ORD-20-00108,1719592000,2020-01-03,1
ORD-20-00109,3470479000,2020-01-03,1
ORD-20-00110,0319996110,2020-01-03,2
ORD-20-00115,3221155000,2020-01-03,8
ORD-20-00115,3221155000,2020-12-29,11
ORD-20-00116,5949995100,2020-01-03,8
ORD-20-00128,2850148000,2020-01-03,1
ORD-20-00129,4331770000,2020-01-03,3
ORD-20-00131,4331770000,2020-01-03,3
ORD-20-00132,4590048000,2020-01-03,1
ORD-20-00133,5379987100,2020-01-03,9
ORD-20-00134,1770612000,2020-01-03,4
ORD-20-00135,4590122000,2020-01-03,5
ORD-20-00144,5379987100,2020-01-03,1
ORD-20-00146,4310975000,2020-01-03,2
ORD-20-00147,3980805000,2020-01-06,1
ORD-20-00148,4591236000,2020-01-03,1
ORD-20-00149,4680047100,2020-01-06,1
ORD-20-00150,4591235000,2020-01-03,1
ORD-20-00151,3560265000,2018-03-19,1
ORD-20-00151,3560265000,2020-01-03,1
ORD-20-00152,3590202000,2019-11-04,1
ORD-20-00154,2452308000,2020-01-03,17
ORD-20-00155,2630003000,2020-01-02,1
ORD-20-00156,1890169110,2020-01-02,1
ORD-20-00158,4960606000,2020-01-03,1
ORD-20-00159,4331727000,2020-01-03,2
ORD-20-00161,3560229000,2020-01-03,1
ORD-20-00163,3550001000,2019-12-11,1
ORD-20-00163,3550001000,2020-01-03,2
ORD-20-00164,3550259000,2019-12-12,1
ORD-20-00164,3550259000,2020-01-03,2
ORD-20-00165,5571571000,2019-12-20,1
ORD-20-00167,4661155000,2020-01-03,1
ORD-20-00168,4330549000,2019-07-10,1
ORD-20-00168,4330549000,2020-01-06,1
ORD-20-00170,0440243110,2020-01-06,5
ORD-20-00171,5000354000,2020-01-06,4
ORD-20-00172,4960802000,2020-01-03,3
ORD-20-00174,5070876000,2020-01-06,4
ORD-20-00175,3922932000,2020-01-06,1
ORD-20-00185,2861041000,2019-12-30,1
ORD-20-00186,2721623000,2020-01-06,1
ORD-20-00187,3870717000,2020-01-06,1
ORD-20-00190,4571352000,2020-01-06,4
ORD-20-00192,3541531000,2020-01-06,1
ORD-20-00193,2721620000,2020-01-06,1
ORD-20-00194,5340612000,2020-01-06,1
ORD-20-00195,1089988000,2020-01-06,3
ORD-20-00196,2452308000,2020-01-03,16
ORD-20-00197,3211225100,2020-01-06,1
ORD-20-00198,3211904000,2020-01-06,16
ORD-20-00199,2450529000,2019-12-30,1
ORD-20-00202,5381024000,2020-01-06,2
ORD-20-00205,4950332000,2020-01-06,1
ORD-20-00209,4940271000,2020-01-06,1
ORD-20-00212,5100115000,2018-04-13,1
ORD-20-00212,5100115000,2020-01-06,1
ORD-20-00213,4950317000,2020-01-06,1
ORD-20-00216,4610604000,2020-01-07,4
ORD-20-00218,4692601000,2019-12-30,1
ORD-20-00227,4960117000,2020-01-06,1
ORD-20-00228,3550028000,2019-12-10,1
ORD-20-00228,3550028000,2020-01-06,1
ORD-20-00229,3590020000,2019-12-05,1
ORD-20-00229,3590020000,2020-01-06,1
ORD-20-00232,3060726000,2020-01-03,9
ORD-20-00233,2430305000,2020-01-06,1
ORD-20-00235,5330424000,2020-01-06,3
ORD-20-00236,3500512100,2020-01-06,12
ORD-20-00237,3560286000,2017-11-16,1
ORD-20-00237,3560286000,2020-01-06,1
ORD-20-00240,2080735111,2019-12-04,1
ORD-20-00241,3922034000,2020-01-06,1
ORD-20-00246,6250161000,2020-01-06,2
ORD-20-00247,4010502000,2020-01-06,1
ORD-20-00251,4010504100,2020-01-06,1
ORD-20-00252,2070503115,2019-12-04,3
ORD-20-00254,2850753100,2019-01-04,2
ORD-20-00254,2850753100,2020-01-06,2
ORD-20-00255,4340046100,2019-12-20,3
ORD-20-00256,1890262000,2020-01-06,9
ORD-20-00257,3881421000,2020-01-06,4
ORD-20-00258,4311171000,2020-01-06,1
ORD-20-00259,2260016100,2020-01-06,1
ORD-20-00261,2100220000,2020-01-06,10
ORD-20-00264,5000329000,2020-01-07,3
ORD-20-00267,1900234000,2020-01-06,1
ORD-20-00268,2880164000,2020-01-07,2
ORD-20-00272,3280771000,2020-01-07,2
ORD-20-00274,2170029110,2020-01-07,3
ORD-20-00275,2300045000,2020-01-07,2
ORD-20-00276,4960377000,2020-01-07,4
ORD-20-00277,3500512100,2020-01-06,12
ORD-20-00278,4940047000,2020-01-07,4
ORD-20-00280,4981526000,2020-01-07,2
ORD-20-00282,3080351000,2020-01-03,1
ORD-20-00283,3070659000,2020-01-03,28
ORD-20-00288,4591234000,2020-01-07,1
ORD-20-00296,3090388000,2020-01-07,7
ORD-20-00298,3199998000,2020-01-07,1
ORD-20-00299,3641518000,2020-01-07,24
ORD-20-00300,4320293000,2020-01-07,1
ORD-20-00306,0340514000,2020-01-07,5
ORD-20-00309,4320020100,2020-01-07,1
ORD-20-00310,1920103000,2020-01-07,2
ORD-20-00311,0430871000,2020-01-08,2
ORD-20-00313,3220706000,2020-01-07,2
ORD-20-00314,3242631000,2020-01-07,3
ORD-20-00315,3130159110,2020-01-07,1
ORD-20-00316,2822791110,2019-12-13,1
ORD-20-00316,2822791110,2020-01-07,1
ORD-20-00317,6239839000,2020-01-06,2
ORD-20-00319,5310201100,2019-12-20,1
ORD-20-00321,3922132000,2019-11-25,1
ORD-20-00323,2452362000,2019-10-11,3
ORD-20-00325,3220449000,2020-01-07,9
ORD-20-00330,6239833000,2020-01-07,1
ORD-20-00332,3112011000,2020-01-07,4
ORD-20-00334,2851603100,2019-11-27,1
ORD-20-00334,2851603100,2020-01-06,2
ORD-20-00335,3550285000,2020-01-07,1
ORD-20-00336,2270356000,2020-01-08,2
ORD-20-00337,5479951100,2020-01-07,8
ORD-20-00338,4960804000,2020-01-03,2
ORD-20-00339,2611330000,2020-01-07,1
ORD-20-00341,4621155000,2020-01-07,13
ORD-20-00342,3592051100,2020-01-07,2
ORD-20-00343,3550292000,2020-01-07,1
ORD-20-00345,4570802100,2020-01-08,1
ORD-20-00346,3551921000,2019-12-20,1
ORD-20-00349,3921772100,2019-12-10,1
ORD-20-00350,5490179000,2020-01-08,2
ORD-20-00351,3280304000,2020-01-08,2
ORD-20-00353,2490010000,2019-03-28,4
ORD-20-00353,2490010000,2020-01-08,2
ORD-20-00354,2310905000,2020-01-07,5
ORD-20-00360,3920809000,2019-12-20,1
ORD-20-00361,3920848100,2019-12-20,1
ORD-20-00362,2550246100,2020-01-08,3
ORD-20-00363,4050174000,2020-01-07,8
ORD-20-00364,2550246100,2020-01-08,3
ORD-20-00365,3130001000,2020-01-08,3
ORD-20-00366,4979961000,2020-01-03,4
ORD-20-00367,2880775000,2020-01-08,5
ORD-20-00368,5301199100,2020-01-08,1
ORD-20-00369,2881065000,2020-01-08,4
ORD-20-00370,4970092000,2019-05-01,4
ORD-20-00370,4970092000,2020-01-03,1
ORD-20-00371,3051317000,2020-01-06,1
ORD-20-00372,4970091000,2019-05-01,3
ORD-20-00372,4970091000,2020-01-03,3
ORD-20-00373,3240712100,2020-01-08,5
ORD-20-00374,4310354000,2020-01-08,14
ORD-20-00375,1950054000,2020-01-08,4
ORD-20-00378,4591210000,2020-01-08,3
ORD-20-00379,2871319000,2020-01-08,3
ORD-20-00380,2871914000,2020-01-08,7
ORD-20-00381,5940482000,2019-11-04,1
ORD-20-00381,5940482000,2020-01-06,3
ORD-20-00386,4310270000,2019-12-04,1
ORD-20-00386,4310270000,2020-01-07,3
ORD-20-00388,4310962100,2020-01-07,1
ORD-20-00395,3871143000,2020-01-09,2
ORD-20-00396,2620012000,2020-01-08,2
ORD-20-00398,3220278000,2020-01-08,1
ORD-20-00399,3130512100,2020-01-08,1
ORD-20-00401,3480485000,2020-01-08,1
ORD-20-00402,5259946100,2020-01-08,2
ORD-20-00403,4280235100,2019-10-10,1
ORD-20-00403,4280235100,2020-01-08,2
ORD-20-00404,3660501100,2018-10-16,1
ORD-20-00404,3660501100,2020-01-08,1
ORD-20-00409,4020131100,2020-01-07,7
ORD-20-00412,2100375000,2020-01-06,13
ORD-20-00414,3910226112,2020-01-08,4
ORD-20-00415,2722821000,2020-01-08,1
ORD-20-00416,0330131000,2020-01-08,3
ORD-20-00417,2730634100,2020-01-08,3
ORD-20-00419,3470361000,2020-01-07,8
ORD-20-00420,3650013000,2020-01-08,17
ORD-20-00421,2250087000,2020-01-08,6
ORD-20-00422,4351403000,2020-01-08,2
ORD-20-00423,2170029110,2020-01-07,22
ORD-20-00427,3650015100,2020-01-08,1
ORD-20-00428,3240712100,2020-01-08,6
ORD-20-00429,5340408000,2020-01-08,8
ORD-20-00430,3020647000,2020-01-08,1
ORD-20-00431,3641772000,2020-01-07,1
ORD-20-00432,3922932000,2018-05-31,2
ORD-20-00432,3922932000,2019-12-18,1
ORD-20-00433,2890367000,2020-01-09,4
ORD-20-00434,5381253000,2020-01-08,2
ORD-20-00435,5361688000,2020-01-09,2
ORD-20-00436,3651007100,2020-01-08,13
ORD-20-00437,3221104100,2020-01-09,1
ORD-20-00438,2140128000,2020-01-09,3
ORD-20-00439,2110666000,2020-01-09,3
ORD-20-00440,1890811000,2020-01-09,5
ORD-20-00441,4600177000,2020-01-09,1
ORD-20-00442,4620818000,2020-01-08,7
ORD-20-00444,4620818000,2020-01-08,12
ORD-20-00445,1719592000,2020-01-08,1
ORD-20-00446,4020727000,2020-01-07,5
ORD-20-00447,4620818000,2020-01-08,1
ORD-20-00448,6699918100,2020-01-09,3
ORD-20-00449,3922885000,2020-01-06,1
ORD-20-00453,3870713000,2020-01-08,1
ORD-20-00454,4990047000,2020-01-07,6
ORD-20-00456,2710657000,2020-01-08,1
ORD-20-00458,0839997137,2020-01-10,1
ORD-20-00462,3061114000,2020-01-10,1
ORD-20-00465,5770102000,2020-01-09,2
ORD-20-00470,3610739120,2020-01-06,1
ORD-20-00472,4680503000,2020-01-08,1
ORD-20-00473,6699960100,2020-01-09,1
ORD-20-00478,6699960100,2020-01-09,2
ORD-20-00479,2080834000,2020-01-09,3
ORD-20-00480,3910307110,2020-01-08,2
ORD-20-00481,3211524000,2020-01-08,1
ORD-20-00482,3080645000,2020-01-03,7
ORD-20-00484,3910307110,2020-01-08,5
ORD-20-00485,6699960100,2020-01-09,4
ORD-20-00486,3910227110,2020-01-08,2
ORD-20-00487,4981568000,2020-01-09,2
ORD-20-00488,3910227110,2020-01-08,3
ORD-20-00490,3910227110,2020-01-08,4
ORD-20-00491,1920336000,2018-06-26,3
ORD-20-00491,1920336000,2020-01-06,1
ORD-20-00492,3910227110,2020-01-08,5
ORD-20-00493,5040441100,2020-01-09,1
ORD-20-00497,3650638000,2020-01-08,14
ORD-20-00498,1920376000,2020-01-06,1
ORD-20-00499,4281011000,2020-01-09,2
ORD-20-00500,3920972100,2020-01-10,1
ORD-20-00501,3140467000,2020-01-10,5
ORD-20-00502,4281011000,2020-01-09,4
ORD-20-00504,4710558000,2020-01-10,6
ORD-20-00505,4960454000,2020-01-09,1
ORD-20-00507,2610616000,2020-01-09,1
ORD-20-00508,4981552000,2020-01-09,3
ORD-20-00509,3290249110,2020-01-09,7
ORD-20-00510,0330131000,2020-01-08,1
ORD-20-00511,1760190000,2020-01-09,1
ORD-20-00512,3521932100,2020-01-09,2
ORD-20-00513,4350048000,2020-01-09,3
ORD-20-00514,0840371000,2020-01-09,2
ORD-20-00515,2490841000,2020-01-10,6
ORD-20-00516,1700660200,2020-01-08,4
ORD-20-00517,5070884000,2020-01-10,1
ORD-20-00518,2240554000,2019-12-17,1
ORD-20-00518,2240554000,2020-01-10,4
ORD-20-00519,3080672000,2020-01-10,11
ORD-20-00520,3220972000,2020-01-10,1
ORD-20-00521,3200202000,2020-01-10,6
ORD-20-00523,2100021110,2020-01-10,4
ORD-20-00524,0310103100,2020-01-10,1
ORD-20-00525,4691510000,2020-01-09,3
ORD-20-00526,3920750110,2020-01-08,1
ORD-20-00527,2680150000,2020-01-10,5
ORD-20-00528,4692738000,2020-01-10,3
ORD-20-00529,3080020000,2020-01-10,19
ORD-20-00530,3280436000,2020-01-10,5
ORD-20-00531,2870065000,2020-01-10,5
ORD-20-00532,4960859000,2020-01-09,1
ORD-20-00534,4990232000,2020-01-10,3
ORD-20-00536,4990225100,2020-01-10,5
ORD-20-00542,3910509113,2020-01-08,1
ORD-20-00543,2701811000,2020-01-10,2
ORD-20-00545,3910509113,2020-01-08,2
ORD-20-00548,5000334000,2020-01-09,2
ORD-20-00549,2680731000,2020-01-10,1
ORD-20-00550,3280743000,2020-01-09,22
ORD-20-00551,2130129000,2020-01-10,1
ORD-20-00552,4990231000,2020-01-10,3
ORD-20-00553,4040127100,2020-01-09,5
ORD-20-00554,3290308000,2020-01-09,2
ORD-20-00555,2722103000,2020-01-10,24
ORD-20-00556,2410002100,2020-01-10,3
ORD-20-00558,2130130000,2020-01-10,2
ORD-20-00559,3910509113,2020-01-08,3
ORD-20-00561,3530833111,2018-12-11,2
ORD-20-00561,3530833111,2020-01-09,2
ORD-20-00563,2830279000,2020-01-08,15
ORD-20-00565,4692733000,2020-01-10,7
ORD-20-00565,4692733000,2020-01-28,2
ORD-20-00567,2720314000,2020-01-08,1
ORD-20-00569,2130134000,2020-01-10,2
ORD-20-00572,2830278000,2020-01-09,3
ORD-20-00577,4670375000,2020-01-09,3
ORD-20-00578,3140901000,2020-01-09,1
ORD-20-00580,3140901000,2020-01-09,1
ORD-20-00581,3910509113,2020-01-08,4
ORD-20-00582,3910509113,2020-01-08,6
ORD-20-00583,3910509113,2020-01-08,7
ORD-20-00584,3651526000,2020-01-10,13
ORD-20-00586,3910509113,2020-01-08,9
ORD-20-00588,2270343000,2020-01-08,1
ORD-20-00589,4940259000,2020-12-09,1
ORD-20-00592,1070292000,2020-01-13,2
ORD-20-00593,5071028000,2020-01-13,1
ORD-20-00595,0430582000,2020-01-13,1
ORD-20-00598,2710474000,2020-01-13,1
ORD-20-00599,5939941000,2020-01-13,8
ORD-20-00601,6239837100,2018-09-18,1
ORD-20-00601,6239837100,2018-10-24,1
ORD-20-00601,6239837100,2020-01-13,1
ORD-20-00606,3491173000,2020-01-13,16
ORD-20-00608,4680937000,2020-01-13,1
ORD-20-00610,4340214000,2020-01-13,7
ORD-20-00611,3501386000,2020-01-08,2
ORD-20-00612,3250667100,2020-01-08,1
ORD-20-00613,3481317000,2020-01-08,1
ORD-20-00617,6239842111,2020-01-13,1
ORD-20-00619,3550286100,2020-01-10,2
ORD-20-00621,2670116100,2020-01-09,5
ORD-20-00624,3123016000,2020-01-13,1
ORD-20-00625,3610537000,2020-01-13,1
ORD-20-00626,3660731000,2020-01-14,1
ORD-20-00628,4050603000,2020-01-09,4
ORD-20-00631,2721904100,2019-09-05,1
ORD-20-00631,2721904100,2020-01-06,3
ORD-20-00632,2860650000,2020-01-13,1
ORD-20-00633,2440112100,2020-01-06,2
ORD-20-00635,2440112100,2020-01-06,2
ORD-20-00636,3220271000,2018-10-19,1
ORD-20-00636,3220271000,2020-01-09,1
ORD-20-00639,4010166100,2020-01-13,10
ORD-20-00641,3220263100,2020-01-09,2
ORD-20-00642,3881701000,2020-01-13,10
ORD-20-00644,2471201000,2020-01-09,1
ORD-20-00645,3220098110,2019-12-11,1
ORD-20-00645,3220098110,2020-01-09,1
ORD-20-00646,3070480000,2020-01-10,4
ORD-20-00647,3111211000,2020-01-09,1
ORD-20-00649,3641771110,2020-01-13,8
ORD-20-00652,3551351000,2020-01-09,3
ORD-20-00653,3551324100,2018-02-15,5
ORD-20-00653,3551324100,2019-12-11,1
ORD-20-00653,3551324100,2020-01-09,1
ORD-20-00655,2850207100,2020-01-14,1
ORD-20-00656,2870412000,2020-01-13,1
ORD-20-00658,3070446000,2020-01-08,6
ORD-20-00659,3560510000,2020-01-13,1
ORD-20-00660,4249992000,2020-01-13,1
ORD-20-00661,3491903000,2020-01-08,1
ORD-20-00663,1750664000,2020-01-13,2
ORD-20-00664,2291166000,2020-01-13,1
ORD-20-00665,2851669000,2020-01-14,1
ORD-20-00666,3881724000,2020-01-13,8
ORD-20-00667,3070643000,2020-01-03,5
ORD-20-00668,1740607000,2020-01-13,16
ORD-20-00669,4340212000,2020-01-13,5
ORD-20-00670,4891456100,2020-01-13,1
ORD-20-00671,4000951000,2020-01-08,1
ORD-20-00672,1909680000,2020-01-09,4
ORD-20-00673,2270766100,2020-01-13,4
ORD-20-00674,2280316000,2020-01-09,2
ORD-20-00675,3590293000,2019-12-18,1
ORD-20-00675,3590293000,2020-01-09,1
ORD-20-00676,3550297000,2018-06-06,1
ORD-20-00676,3550297000,2019-12-19,1
ORD-20-00676,3550297000,2020-01-10,2
ORD-20-00677,3131113000,2020-01-10,1
ORD-20-00678,4320901000,2020-01-14,17
ORD-20-00679,3130715100,2020-01-10,1
ORD-20-00680,2821575110,2019-12-03,1
ORD-20-00680,2821575110,2020-01-10,1
ORD-20-00681,4290221100,2019-12-26,1
ORD-20-00681,4290221100,2020-01-10,4
ORD-20-00682,2111033000,2020-01-14,5
ORD-20-00683,3651024000,2020-01-13,2
ORD-20-00684,3611713100,2020-01-14,1
ORD-20-00687,4319995110,2020-01-10,1
ORD-20-00689,3860218000,2020-01-13,17
ORD-20-00691,4309998000,2020-01-10,1
ORD-20-00692,3521940000,2020-01-08,7
ORD-20-00693,2300508000,2020-01-10,5
ORD-20-00694,5370703000,2020-01-07,1
ORD-20-00695,5269974000,2020-01-14,5
ORD-20-00696,4611472100,2020-01-14,1
ORD-20-00697,3050048000,2020-01-14,2
ORD-20-00699,5820230000,2020-01-07,1
ORD-20-00700,3860218000,2020-01-13,4
ORD-20-00701,2831087000,2020-01-08,16
ORD-20-00702,3512698100,2020-01-07,1
ORD-20-00703,3880017100,2020-01-09,6
ORD-20-00704,3121411000,2020-01-14,4
ORD-20-00705,1880140000,2020-01-13,6
ORD-20-00706,3240712100,2017-06-22,6
ORD-20-00706,3240712100,2018-10-31,4
ORD-20-00706,3240712100,2019-07-24,2
ORD-20-00706,3240712100,2020-02-03,4
ORD-20-00709,2891016000,2020-01-14,5
ORD-20-00712,2681133000,2020-01-13,21
ORD-20-00713,2681133000,2020-01-13,1
ORD-20-00717,3081125000,2020-01-15,1
ORD-20-00721,4970266000,2020-01-14,5
ORD-20-00722,3291454000,2020-01-09,5
ORD-20-00723,2300458000,2020-01-14,5
ORD-20-00724,3061134000,2020-01-13,1
ORD-20-00725,3061134000,2020-01-13,17
ORD-20-00727,3111348000,2020-01-14,1
ORD-20-00732,3122518000,2020-01-08,9
ORD-20-00733,4330403000,2020-01-13,5
ORD-20-00734,2710883000,2020-01-10,21
ORD-20-00735,2891016000,2020-01-14,1
ORD-20-00736,1740787000,2020-01-15,7
ORD-20-00737,4320901000,2020-01-15,4
